Date/Time,TOTAL WIND GENERATION  BASEPOINT (FORECAST) IN BPA CONTROL AREA (MW; SCADA 103349),TOTAL WIND GENERATION  IN BPA CONTROL AREA (MW; SCADA 79687),TOTAL BPA CONTROL AREA LOAD (MW; SCADA 45583),TOTAL HYDRO GENERATION (MW; SCADA 79682),TOTAL THERMAL GENERATION (MW; SCADA 79685),NET INTERCHANGE (MW; SCADA 45581),,,,,,,,
03/17/13 13:15,3202,3241,6373,6045,3219,6133,,,,,,,,
03/17/13 13:20,3202,3232,6304,6058,3233,6220,,,,,,,,
03/17/13 13:25,3202,3244,6302,6028,3230,6201,,,,,,,,
03/17/13 13:30,3210,3214,6272,6040,3236,6220,,,,,,,,
03/17/13 13:35,3219,3207,6264,6043,3236,6223,,,,,,,,
03/17/13 13:40,3219,3000,6257,6184,3215,6142,,,,,,,,
03/17/13 13:45,3219,3005,6259,6188,3225,6159,,,,,,,,
03/17/13 13:50,3219,3022,6241,6200,3210,6192,,,,,,,,
03/17/13 13:55,3170,3023,6239,6196,3157,6138,,,,,,,,
03/17/13 14:00,3131,3006,6199,6249,3070,6127,,,,,,,,
03/17/13 14:05,3094,3041,6168,6138,3134,6145,,,,,,,,
03/17/13 14:10,3068,3099,6194,6003,3186,6095,,,,,,,,
03/17/13 14:15,3068,3130,6185,5966,3179,6091,,,,,,,,
03/17/13 14:20,3068,3117,6183,5978,3177,6090,,,,,,,,
03/17/13 14:25,3068,3124,6142,5974,3188,6144,,,,,,,,
03/17/13 14:30,3093,3192,6162,5957,3193,6179,,,,,,,,
03/17/13 14:35,3117,3197,6152,5875,3194,6115,,,,,,,,
03/17/13 14:40,3117,3214,6135,5838,3179,6097,,,,,,,,
03/17/13 14:45,3117,3215,6098,5837,3170,6125,,,,,,,,
03/17/13 14:50,3117,3225,6104,5864,3183,6169,,,,,,,,
03/17/13 14:55,3191,3212,6055,5807,3172,6137,,,,,,,,
03/17/13 15:00,3267,3219,6077,5915,3121,6178,,,,,,,,
03/17/13 15:05,3344,3332,6111,5923,3084,6228,,,,,,,,
03/17/13 15:10,3427,3490,6125,5835,3054,6254,,,,,,,,
03/17/13 15:15,3427,3557,6113,5779,3055,6278,,,,,,,,
03/17/13 15:20,3427,3535,6090,5728,3053,6226,,,,,,,,
03/17/13 15:25,3427,3539,6120,5760,3043,6223,,,,,,,,
03/17/13 15:30,3448,3542,6107,5734,3039,6209,,,,,,,,
03/17/13 15:35,3473,3542,6089,5735,3050,6238,,,,,,,,
03/17/13 15:40,3473,3544,6090,5767,3042,6263,,,,,,,,
03/17/13 15:45,3473,3563,6096,5761,3044,6273,,,,,,,,
03/17/13 15:50,3473,3563,6099,5746,3054,6263,,,,,,,,
03/17/13 15:55,3491,3540,6089,5793,3045,6290,,,,,,,,
03/17/13 16:00,3519,3537,6137,5819,3036,6255,,,,,,,,
03/17/13 16:05,3544,3499,6071,5859,3036,6325,,,,,,,,
03/17/13 16:10,3575,3508,6141,5827,3039,6234,,,,,,,,
03/17/13 16:15,3575,3482,6140,5848,3026,6218,,,,,,,,
03/17/13 16:20,3575,3473,6174,5911,3045,6256,,,,,,,,
03/17/13 16:25,3575,3459,6151,5957,3039,6305,,,,,,,,
03/17/13 16:30,3571,3460,6183,5916,3047,6240,,,,,,,,
03/17/13 16:35,3570,3456,6188,5926,3037,6231,,,,,,,,
03/17/13 16:40,3570,3450,6193,5968,3043,6267,,,,,,,,
03/17/13 16:45,3570,3465,6207,5962,3066,6286,,,,,,,,
03/17/13 16:50,3570,3445,6215,5987,3093,6311,,,,,,,,
03/17/13 16:55,3506,3421,6225,5908,3093,6197,,,,,,,,
03/17/13 17:00,3456,3413,6234,5991,3082,6253,,,,,,,,
03/17/13 17:05,3404,3349,6238,5990,3110,6211,,,,,,,,
03/17/13 17:10,3365,3330,6279,6009,3123,6184,,,,,,,,
03/17/13 17:15,3365,3318,6278,6045,3129,6214,,,,,,,,
03/17/13 17:20,3365,3317,6307,6036,3135,6181,,,,,,,,
03/17/13 17:25,3365,3329,6312,6026,3137,6181,,,,,,,,
03/17/13 17:30,3359,3362,6351,6049,3167,6229,,,,,,,,
03/17/13 17:35,3354,3337,6361,6052,3186,6215,,,,,,,,
03/17/13 17:40,3354,3332,6374,6011,3210,6180,,,,,,,,
03/17/13 17:45,3354,3287,6385,6111,3214,6228,,,,,,,,
03/17/13 17:50,3354,3277,6394,6096,3226,6205,,,,,,,,
03/17/13 17:55,3370,3276,6410,6154,3254,6274,,,,,,,,
03/17/13 18:00,3396,3303,6430,6127,3260,6261,,,,,,,,
03/17/13 18:05,3420,3343,6456,6179,3284,6351,,,,,,,,
03/17/13 18:10,3455,3324,6459,6202,3277,6345,,,,,,,,
03/17/13 18:15,3455,3260,6477,6303,3298,6387,,,,,,,,
03/17/13 18:20,3455,3219,6495,6337,3287,6348,,,,,,,,
03/17/13 18:25,3455,3165,6506,6492,3296,6447,,,,,,,,
03/17/13 18:30,3451,3145,6556,6506,3276,6371,,,,,,,,
03/17/13 18:35,3451,3112,6553,6447,3304,6311,,,,,,,,
03/17/13 18:40,3451,3080,6583,6537,3310,6345,,,,,,,,
03/17/13 18:45,3451,3074,6580,6511,3345,6350,,,,,,,,
03/17/13 18:50,3451,3112,6615,6537,3351,6385,,,,,,,,
03/17/13 18:55,3382,3148,6585,6546,3364,6473,,,,,,,,
03/17/13 19:00,3336,3199,6627,6644,3371,6588,,,,,,,,
03/17/13 19:05,3295,3202,6707,6936,3301,6733,,,,,,,,
03/17/13 19:10,3268,3174,6769,7123,3301,6829,,,,,,,,
03/17/13 19:15,3268,3114,6843,7242,3246,6760,,,,,,,,
03/17/13 19:20,3268,3080,6863,7438,3239,6894,,,,,,,,
03/17/13 19:25,3217,2917,6872,7542,3224,6811,,,,,,,,
03/17/13 19:30,3242,2880,6929,7707,3207,6865,,,,,,,,
03/17/13 19:35,3266,2829,6939,7667,3204,6762,,,,,,,,
03/17/13 19:40,3266,2769,6969,7754,3201,6756,,,,,,,,
03/17/13 19:45,3266,2731,7004,7805,3208,6742,,,,,,,,
03/17/13 19:50,3266,2728,6986,7918,3242,6903,,,,,,,,
03/17/13 19:55,3191,2771,6984,7884,3272,6945,,,,,,,,
03/17/13 20:00,3128,2800,6988,7793,3342,6947,,,,,,,,
03/17/13 20:05,3063,2819,7027,7844,3366,7003,,,,,,,,
03/17/13 20:10,3015,2837,7029,7817,3374,7000,,,,,,,,
03/17/13 20:15,3015,2769,6980,7924,3377,7089,,,,,,,,
03/17/13 20:20,3015,2682,6985,8019,3384,7100,,,,,,,,
03/17/13 20:25,3015,2616,6984,8116,3374,7123,,,,,,,,
03/17/13 20:30,2989,2595,6959,8104,3382,7123,,,,,,,,
03/17/13 20:35,2965,2561,6954,8093,3377,7078,,,,,,,,
03/17/13 20:40,2965,2554,6905,7998,3377,7025,,,,,,,,
03/17/13 20:45,2965,2611,6887,7998,3375,7097,,,,,,,,
03/17/13 20:50,2965,2690,6884,7866,3375,7047,,,,,,,,
03/17/13 20:55,2907,2717,6854,7579,3353,6796,,,,,,,,
03/17/13 21:00,2862,2742,6786,7378,3261,6595,,,,,,,,
03/17/13 21:05,2817,2956,6784,6814,3253,6240,,,,,,,,
03/17/13 21:10,2786,3127,6802,6363,3237,5926,,,,,,,,
03/17/13 21:15,2786,3170,6757,6282,3170,5865,,,,,,,,
03/17/13 21:20,2786,3202,6766,6279,3146,5861,,,,,,,,
03/17/13 21:25,2786,3259,6693,6116,3137,5819,,,,,,,,
03/17/13 21:30,2789,3320,6659,6097,3139,5898,,,,,,,,
03/17/13 21:35,2792,3384,6642,6065,3135,5942,,,,,,,,
03/17/13 21:40,2792,3456,6593,6039,3136,6039,,,,,,,,
03/17/13 21:45,2792,3491,6555,6023,3130,6089,,,,,,,,
03/17/13 21:50,2792,3460,6519,6074,3141,6155,,,,,,,,
03/17/13 21:55,2862,3468,6483,5829,3131,5946,,,,,,,,
03/17/13 22:00,2944,3489,6429,5677,3120,5856,,,,,,,,
03/17/13 22:05,3026,3439,6404,5695,3122,5851,,,,,,,,
03/17/13 22:10,3115,3474,6365,5656,3092,5858,,,,,,,,
03/17/13 22:15,3115,3474,6329,5574,3087,5806,,,,,,,,
03/17/13 22:20,3115,3466,6306,5535,3086,5782,,,,,,,,
03/17/13 22:25,3115,3434,6253,5543,3090,5814,,,,,,,,
03/17/13 22:30,3121,3463,6227,5503,3091,5831,,,,,,,,
03/17/13 22:35,3130,3474,6157,5487,3089,5892,,,,,,,,
03/17/13 22:40,3130,3536,6118,5511,3094,6023,,,,,,,,
03/17/13 22:45,3130,3565,6058,5489,3085,6081,,,,,,,,
03/17/13 22:50,3130,3573,6059,5489,3085,6088,,,,,,,,
03/17/13 22:55,3190,3621,6007,5153,3054,5821,,,,,,,,
03/17/13 23:00,3267,3634,6029,5068,2999,5672,,,,,,,,
03/17/13 23:05,3341,3711,5957,4976,2939,5669,,,,,,,,
03/17/13 23:10,3421,3697,5914,4871,2908,5562,,,,,,,,
03/17/13 23:15,3421,3694,5895,4904,2892,5596,,,,,,,,
03/17/13 23:20,3421,3665,5858,4895,2889,5591,,,,,,,,
03/17/13 23:25,3421,3627,5833,4857,2887,5539,,,,,,,,
03/17/13 23:30,3462,3609,5811,4857,2894,5548,,,,,,,,
03/17/13 23:35,3503,3587,5798,4849,2938,5576,,,,,,,,
03/17/13 23:40,3503,3560,5735,4858,2946,5628,,,,,,,,
03/17/13 23:45,3503,3488,5713,4859,2959,5594,,,,,,,,
03/17/13 23:50,3503,3435,5714,4846,2978,5547,,,,,,,,
03/17/13 23:55,3527,3430,5667,4896,2959,5616,,,,,,,,
03/18/13 00:00,3567,3410,5653,4966,2918,5642,,,,,,,,
03/18/13 00:05,3602,3378,5637,5053,2909,5703,,,,,,,,
03/18/13 00:10,3649,3323,5611,5165,2897,5775,,,,,,,,
03/18/13 00:15,3649,3263,5632,5290,2901,5822,,,,,,,,
03/18/13 00:20,3649,3189,5593,5242,2901,5739,,,,,,,,
03/18/13 00:25,3649,3147,5597,5248,2903,5703,,,,,,,,
03/18/13 00:30,3635,3103,5544,5280,2895,5734,,,,,,,,
03/18/13 00:35,3623,3092,5556,5297,2908,5742,,,,,,,,
03/18/13 00:40,3623,3034,5517,5249,2913,5681,,,,,,,,
03/18/13 00:45,3623,3002,5509,5234,2931,5659,,,,,,,,
03/18/13 00:50,3623,2999,5532,5269,2961,5698,,,,,,,,
03/18/13 00:55,3491,2987,5520,5330,3026,5824,,,,,,,,
03/18/13 01:00,3373,2966,5491,5275,3068,5819,,,,,,,,
03/18/13 01:05,3262,2980,5513,5016,3091,5575,,,,,,,,
03/18/13 01:10,3156,2950,5491,4916,3090,5465,,,,,,,,
03/18/13 01:15,3156,2892,5492,4903,3088,5391,,,,,,,,
03/18/13 01:20,3156,2862,5473,4918,3089,5396,,,,,,,,
03/18/13 01:25,3156,2834,5498,4979,3091,5407,,,,,,,,
03/18/13 01:30,3171,2817,5469,4947,3090,5385,,,,,,,,
03/18/13 01:35,3186,2800,5485,4931,3091,5338,,,,,,,,
03/18/13 01:40,3186,2818,5513,4955,3090,5350,,,,,,,,
03/18/13 01:45,3186,2851,5484,4928,3039,5334,,,,,,,,
03/18/13 01:50,3186,2872,5502,4929,2981,5279,,,,,,,,
03/18/13 01:55,3090,2879,5488,4952,2975,5319,,,,,,,,
03/18/13 02:00,3007,2891,5488,4952,2934,5290,,,,,,,,
03/18/13 02:05,2927,2882,5500,4893,2928,5204,,,,,,,,
03/18/13 02:10,2861,2866,5510,4829,2937,5123,,,,,,,,
03/18/13 02:15,2861,2837,5534,4801,2954,5058,,,,,,,,
03/18/13 02:20,2861,2834,5508,4800,2951,5076,,,,,,,,
03/18/13 02:25,2861,2861,5514,4782,2947,5076,,,,,,,,
03/18/13 02:30,2815,2842,5538,4788,2953,5046,,,,,,,,
03/18/13 02:35,2774,2799,5499,4797,2934,5031,,,,,,,,
03/18/13 02:40,2774,2809,5535,4807,2940,5021,,,,,,,,
03/18/13 02:45,2774,2765,5538,4825,2944,4997,,,,,,,,
03/18/13 02:50,2774,2731,5549,4834,2954,4970,,,,,,,,
03/18/13 02:55,2781,2699,5554,4853,2970,4969,,,,,,,,
03/18/13 03:00,2796,2660,5565,4976,2992,5063,,,,,,,,
03/18/13 03:05,2811,2550,5594,5085,3021,5064,,,,,,,,
03/18/13 03:10,2832,2511,5590,5267,3023,5210,,,,,,,,
03/18/13 03:15,2832,2446,5600,5244,3044,5134,,,,,,,,
03/18/13 03:20,2832,2430,5607,5254,3045,5123,,,,,,,,
03/18/13 03:25,2832,2385,5642,5253,3052,5048,,,,,,,,
03/18/13 03:30,2829,2350,5629,5263,3046,5031,,,,,,,,
03/18/13 03:35,2827,2343,5637,5297,3052,5057,,,,,,,,
03/18/13 03:40,2827,2329,5654,5287,3053,5016,,,,,,,,
03/18/13 03:45,2827,2373,5691,5310,3058,5051,,,,,,,,
03/18/13 03:50,2827,2403,5724,5291,3060,5032,,,,,,,,
03/18/13 03:55,2767,2453,5763,5548,3119,5403,,,,,,,,
03/18/13 04:00,2716,2535,5740,5408,3139,5439,,,,,,,,
03/18/13 04:05,2670,2659,5831,5511,3163,5650,,,,,,,,
03/18/13 04:10,2633,2688,5839,5446,3202,5693,,,,,,,,
03/18/13 04:15,2633,2684,5905,5490,3211,5681,,,,,,,,
03/18/13 04:20,2633,2685,5903,5544,3171,5697,,,,,,,,
03/18/13 04:25,2633,2634,5936,5543,3160,5601,,,,,,,,
03/18/13 04:30,2608,2660,5958,5487,3155,5544,,,,,,,,
03/18/13 04:35,2587,2661,6008,5525,3153,5532,,,,,,,,
03/18/13 04:40,2587,2637,6044,5534,3149,5478,,,,,,,,
03/18/13 04:45,2587,2629,6069,5536,3157,5455,,,,,,,,
03/18/13 04:50,2587,2673,6130,5557,3159,5461,,,,,,,,
03/18/13 04:55,2623,2654,6186,5670,3299,5636,,,,,,,,
03/18/13 05:00,2668,2660,6223,5856,3453,5946,,,,,,,,
03/18/13 05:05,2716,2654,6343,5867,3679,6057,,,,,,,,
03/18/13 05:10,2774,2635,6380,5940,3783,6179,,,,,,,,
03/18/13 05:15,2774,2637,6435,5941,3780,6123,,,,,,,,
03/18/13 05:20,2774,2624,6493,5962,3790,6083,,,,,,,,
03/18/13 05:25,2774,2562,6546,5953,3783,5952,,,,,,,,
03/18/13 05:30,2740,2548,6585,5953,3788,5905,,,,,,,,
03/18/13 05:35,2712,2560,6678,6333,3794,6208,,,,,,,,
03/18/13 05:40,2712,2521,6753,6413,3807,6190,,,,,,,,
03/18/13 05:45,2712,2487,6789,6403,3800,6102,,,,,,,,
03/18/13 05:50,2712,2459,6816,6432,3802,6078,,,,,,,,
03/18/13 05:55,2633,2421,6910,7052,3916,6632,,,,,,,,
03/18/13 06:00,2569,2404,6978,7547,4066,7141,,,,,,,,
03/18/13 06:05,2506,2351,7120,8248,4199,7731,,,,,,,,
03/18/13 06:10,2459,2336,7217,8832,4316,8269,,,,,,,,
03/18/13 06:15,2459,2311,7342,9007,4335,8312,,,,,,,,
03/18/13 06:20,2459,2299,7398,8991,4336,8229,,,,,,,,
03/18/13 06:25,2459,2281,7447,8996,4344,8174,,,,,,,,
03/18/13 06:30,2445,2253,7572,8975,4331,7988,,,,,,,,
03/18/13 06:35,2434,2260,7537,9178,4349,8252,,,,,,,,
03/18/13 06:40,2434,2275,7626,9361,4349,8359,,,,,,,,
03/18/13 06:45,2434,2305,7669,9384,4356,8376,,,,,,,,
03/18/13 06:50,2434,2306,7734,9390,4340,8303,,,,,,,,
03/18/13 06:55,2396,2300,7634,9587,4348,8602,,,,,,,,
03/18/13 07:00,2367,2354,7646,9627,4342,8677,,,,,,,,
03/18/13 07:05,2339,2407,7738,9793,4345,8808,,,,,,,,
03/18/13 07:10,2324,2432,7752,9991,4331,9003,,,,,,,,
03/18/13 07:15,2324,2460,7826,10003,4352,8990,,,,,,,,
03/18/13 07:20,2324,2436,7794,9980,4361,8984,,,,,,,,
03/18/13 07:25,2324,2389,7819,10003,4418,8991,,,,,,,,
03/18/13 07:30,2354,2345,7803,10028,4461,9033,,,,,,,,
03/18/13 07:35,2386,2301,7761,10042,4462,9044,,,,,,,,
03/18/13 07:40,2386,2312,7792,10058,4468,9047,,,,,,,,
03/18/13 07:45,2386,2291,7792,10023,4471,8993,,,,,,,,
03/18/13 07:50,2386,2287,7783,9987,4472,8963,,,,,,,,
03/18/13 07:55,2316,2243,7756,10056,4494,9037,,,,,,,,
03/18/13 08:00,2261,2211,7745,10030,4464,8961,,,,,,,,
03/18/13 08:05,2205,2176,7737,10019,4486,8945,,,,,,,,
03/18/13 08:10,2170,2187,7730,9920,4520,8897,,,,,,,,
03/18/13 08:15,2170,2202,7722,9877,4524,8881,,,,,,,,
03/18/13 08:20,2170,2216,7683,9821,4536,8892,,,,,,,,
03/18/13 08:25,2170,2279,7660,9786,4579,8984,,,,,,,,
03/18/13 08:30,2150,2275,7653,9768,4547,8937,,,,,,,,
03/18/13 08:35,2134,2285,7638,9814,4489,8951,,,,,,,,
03/18/13 08:40,2134,2236,7573,9793,4542,8999,,,,,,,,
03/18/13 08:45,2134,2192,7551,9798,4534,8974,,,,,,,,
03/18/13 08:50,2134,2183,7521,9813,4533,9008,,,,,,,,
03/18/13 08:55,2184,2179,7497,9623,4555,8860,,,,,,,,
03/18/13 09:00,2249,2162,7474,9541,4533,8762,,,,,,,,
03/18/13 09:05,2308,2133,7347,9516,4515,8817,,,,,,,,
03/18/13 09:10,2380,2122,7320,9454,4499,8756,,,,,,,,
03/18/13 09:15,2380,2128,7299,9510,4500,8839,,,,,,,,
03/18/13 09:20,2380,2157,7300,9469,4502,8829,,,,,,,,
03/18/13 09:25,2380,2197,7269,9464,4492,8884,,,,,,,,
03/18/13 09:30,2386,2252,7290,9316,4395,8675,,,,,,,,
03/18/13 09:35,2393,2331,7275,9235,4401,8693,,,,,,,,
03/18/13 09:40,2393,2423,7268,9240,4360,8755,,,,,,,,
03/18/13 09:45,2393,2527,7217,9242,4314,8867,,,,,,,,
03/18/13 09:50,2393,2633,7187,9222,4319,8988,,,,,,,,
03/18/13 09:55,2379,2685,7194,8792,4313,8597,,,,,,,,
03/18/13 10:00,2375,2818,7117,8407,4337,8446,,,,,,,,
03/18/13 10:05,2372,2932,7159,8208,4366,8347,,,,,,,,
03/18/13 10:10,2378,3040,7136,7976,4353,8233,,,,,,,,
03/18/13 10:15,2378,3119,7151,7813,4354,8134,,,,,,,,
03/18/13 10:20,2378,3189,7078,7814,4359,8285,,,,,,,,
03/18/13 10:25,2378,3228,7012,7789,4355,8361,,,,,,,,
03/18/13 10:30,2481,3266,7093,7818,4349,8340,,,,,,,,
03/18/13 10:35,2580,3369,7055,7784,4355,8453,,,,,,,,
03/18/13 10:40,2580,3487,7065,7714,4349,8484,,,,,,,,
03/18/13 10:45,2580,3542,7037,7148,4347,8001,,,,,,,,
03/18/13 10:50,2580,3614,6992,7019,4358,7999,,,,,,,,
03/18/13 10:55,2691,3675,6915,6935,4375,8070,,,,,,,,
03/18/13 11:00,2814,3689,6850,7140,4376,8356,,,,,,,,
03/18/13 11:05,2934,3682,6865,7199,4401,8418,,,,,,,,
03/18/13 11:10,3064,3712,6851,7387,4407,8655,,,,,,,,
03/18/13 11:15,3064,3728,6870,7408,4402,8668,,,,,,,,
03/18/13 11:20,3064,3723,6869,7374,4405,8634,,,,,,,,
03/18/13 11:25,3064,3732,6835,7357,4410,8663,,,,,,,,
03/18/13 11:30,3188,3826,6788,7345,4399,8784,,,,,,,,
03/18/13 11:35,3309,3871,6747,7364,4404,8892,,,,,,,,
03/18/13 11:40,3309,3893,6739,7377,4408,8941,,,,,,,,
03/18/13 11:45,3309,3931,6777,7354,4400,8907,,,,,,,,
03/18/13 11:50,3309,4005,6670,7355,4401,9091,,,,,,,,
03/18/13 11:55,3433,4059,6705,7017,4401,8773,,,,,,,,
03/18/13 12:00,3565,4068,6664,6866,4425,8697,,,,,,,,
03/18/13 12:05,3700,4191,6616,6669,4385,8629,,,,,,,,
03/18/13 12:10,3837,4182,6718,6631,4396,8492,,,,,,,,
03/18/13 12:15,3837,4188,6725,6562,4438,8461,,,,,,,,
03/18/13 12:20,3837,4232,6673,6548,4396,8504,,,,,,,,
03/18/13 12:25,3837,4260,6641,6534,4419,8573,,,,,,,,
03/18/13 12:30,3847,4261,6651,6524,4416,8551,,,,,,,,
03/18/13 12:35,3858,4258,6635,6598,4401,8623,,,,,,,,
03/18/13 12:40,3858,4295,6601,6552,4417,8663,,,,,,,,
03/18/13 12:45,3858,4310,6588,6578,4410,8710,,,,,,,,
03/18/13 12:50,3858,4308,6493,6552,4405,8773,,,,,,,,
03/18/13 12:55,3905,4295,6491,6567,4401,8773,,,,,,,,
03/18/13 13:00,3968,4302,6443,6686,4361,8908,,,,,,,,
03/18/13 13:05,4022,4329,6527,6911,4284,8997,,,,,,,,
03/18/13 13:10,4091,4337,6483,7134,4263,9253,,,,,,,,
03/18/13 13:15,4091,4330,6460,7150,4245,9265,,,,,,,,
03/18/13 13:20,4091,4323,6440,7234,4240,9358,,,,,,,,
03/18/13 13:25,4091,4321,6441,7161,4250,9293,,,,,,,,
03/18/13 13:30,4092,4329,6455,7165,4242,9282,,,,,,,,
03/18/13 13:35,4073,4314,6411,7112,4254,9269,,,,,,,,
03/18/13 13:40,4073,4304,6401,7109,4251,9263,,,,,,,,
03/18/13 13:45,4073,4307,6324,7124,4245,9351,,,,,,,,
03/18/13 13:50,4073,4296,6313,7147,4249,9378,,,,,,,,
03/18/13 13:55,4053,4308,6271,6980,4233,9228,,,,,,,,
03/18/13 14:00,4047,4302,6311,6896,4235,9074,,,,,,,,
03/18/13 14:05,4038,4323,6304,6792,4212,8950,,,,,,,,
03/18/13 14:10,4043,4325,6295,6846,4199,8978,,,,,,,,
03/18/13 14:15,4043,4317,6307,6834,4219,8964,,,,,,,,
03/18/13 14:20,4043,4339,6285,6748,4209,8912,,,,,,,,
03/18/13 14:25,4043,4325,6291,6702,4209,8846,,,,,,,,
03/18/13 14:30,4074,4345,6288,6762,4203,8924,,,,,,,,
03/18/13 14:35,4103,4348,6258,6845,4226,9061,,,,,,,,
03/18/13 14:40,4103,4352,6191,6839,4210,9111,,,,,,,,
03/18/13 14:45,4103,4337,6172,6821,4214,9101,,,,,,,,
03/18/13 14:50,4103,4344,6195,6840,4206,9096,,,,,,,,
03/18/13 14:55,4106,4343,6188,6789,4207,9051,,,,,,,,
03/18/13 15:00,4118,4309,6172,6789,4200,9026,,,,,,,,
03/18/13 15:05,4129,4320,6152,6723,4206,8997,,,,,,,,
03/18/13 15:10,4152,4322,6134,6716,4208,9012,,,,,,,,
03/18/13 15:15,4152,4322,6148,6636,4194,8905,,,,,,,,
03/18/13 15:20,4152,4315,6152,6808,4205,9076,,,,,,,,
03/18/13 15:25,4152,4332,6154,6840,4204,9123,,,,,,,,
03/18/13 15:30,4152,4315,6140,6773,4204,9052,,,,,,,,
03/18/13 15:35,4153,4338,6099,6728,4189,9056,,,,,,,,
03/18/13 15:40,4153,4333,6093,6710,4188,9039,,,,,,,,
03/18/13 15:45,4153,4329,6159,6712,4197,8979,,,,,,,,
03/18/13 15:50,4153,4312,6272,6715,4193,8848,,,,,,,,
03/18/13 15:55,4138,4306,6238,6737,4201,8906,,,,,,,,
03/18/13 16:00,4131,4299,6228,6577,4174,8722,,,,,,,,
03/18/13 16:05,4122,4331,6235,6487,4151,8634,,,,,,,,
03/18/13 16:10,4125,4336,6210,6477,4113,8616,,,,,,,,
03/18/13 16:15,4125,4332,6247,6455,4111,8551,,,,,,,,
03/18/13 16:20,4125,4327,6256,6472,4101,8545,,,,,,,,
03/18/13 16:25,4125,4342,6182,6454,4100,8615,,,,,,,,
03/18/13 16:30,4125,4326,6173,6479,4110,8642,,,,,,,,
03/18/13 16:35,4126,4339,6234,6470,4108,8584,,,,,,,,
03/18/13 16:40,4126,4311,6244,6478,4107,8552,,,,,,,,
03/18/13 16:45,4126,4309,6251,6528,4116,8602,,,,,,,,
03/18/13 16:50,4126,4307,6232,6505,4114,8594,,,,,,,,
03/18/13 16:55,4104,4279,6255,6564,4103,8616,,,,,,,,
03/18/13 17:00,4096,4302,6257,6620,4106,8720,,,,,,,,
03/18/13 17:05,4083,4288,6262,6737,4116,8854,,,,,,,,
03/18/13 17:10,4081,4279,6256,6876,4125,9025,,,,,,,,
03/18/13 17:15,4081,4254,6217,6949,4118,9104,,,,,,,,
03/18/13 17:20,4081,4244,6244,6910,4108,9019,,,,,,,,
03/18/13 17:25,4081,4221,6320,6955,4112,8969,,,,,,,,
03/18/13 17:30,4080,4191,6329,6882,4109,8852,,,,,,,,
03/18/13 17:35,4080,4136,6385,6926,4121,8798,,,,,,,,
03/18/13 17:40,4080,4116,6288,6930,4154,8913,,,,,,,,
03/18/13 17:45,4080,4087,6408,6994,4178,8851,,,,,,,,
03/18/13 17:50,4080,4074,6404,7047,4197,8913,,,,,,,,
03/18/13 17:55,4008,4071,6417,7121,4157,8933,,,,,,,,
03/18/13 18:00,3948,4096,6426,7209,4100,8979,,,,,,,,
03/18/13 18:05,3892,4099,6426,7268,4057,8997,,,,,,,,
03/18/13 18:10,3847,4077,6425,7236,4030,8918,,,,,,,,
03/18/13 18:15,3847,4066,6498,7332,4049,8950,,,,,,,,
03/18/13 18:20,3847,4038,6486,7390,4044,8988,,,,,,,,
03/18/13 18:25,3847,4004,6532,7372,4074,8918,,,,,,,,
03/18/13 18:30,3845,3945,6451,7384,4098,8977,,,,,,,,
03/18/13 18:35,3845,3889,6514,7416,4144,8936,,,,,,,,
03/18/13 18:40,3845,3838,6545,7379,4135,8808,,,,,,,,
03/18/13 18:45,3845,3823,6576,7416,4112,8775,,,,,,,,
03/18/13 18:50,3845,3796,6608,7472,4100,8761,,,,,,,,
03/18/13 18:55,3797,3799,6633,7812,4102,9079,,,,,,,,
03/18/13 19:00,3765,3822,6638,8006,4096,9287,,,,,,,,
03/18/13 19:05,3736,3801,6596,8173,4084,9463,,,,,,,,
03/18/13 19:10,3718,3765,6754,8399,4094,9505,,,,,,,,
03/18/13 19:15,3718,3769,6798,8529,4099,9600,,,,,,,,
03/18/13 19:20,3718,3717,6840,8479,4088,9445,,,,,,,,
03/18/13 19:25,3718,3656,6832,8527,4094,9445,,,,,,,,
03/18/13 19:30,3714,3627,6917,8534,4103,9347,,,,,,,,
03/18/13 19:35,3714,3601,6993,8449,4111,9168,,,,,,,,
03/18/13 19:40,3714,3527,7015,8893,4128,9533,,,,,,,,
03/18/13 19:45,3714,3424,7037,9015,4151,9553,,,,,,,,
03/18/13 19:50,3714,3315,6960,8969,4198,9522,,,,,,,,
03/18/13 19:55,3519,3219,7017,9122,4207,9532,,,,,,,,
03/18/13 20:00,3343,3139,7039,9187,4188,9475,,,,,,,,
03/18/13 20:05,3169,3128,7047,9249,4149,9479,,,,,,,,
03/18/13 20:10,3016,3117,7068,9311,4116,9476,,,,,,,,
03/18/13 20:15,3016,3097,7052,9342,4123,9511,,,,,,,,
03/18/13 20:20,3016,3030,7038,9366,4128,9486,,,,,,,,
03/18/13 20:25,3016,2896,7022,9318,4125,9316,,,,,,,,
03/18/13 20:30,3015,2763,7008,9317,4118,9190,,,,,,,,
03/18/13 20:35,3015,2633,7000,9316,4119,9069,,,,,,,,
03/18/13 20:40,3015,2530,6981,9690,4139,9379,,,,,,,,
03/18/13 20:45,3015,2346,6878,9663,4196,9327,,,,,,,,
03/18/13 20:50,3015,2173,6947,9756,4206,9187,,,,,,,,
03/18/13 20:55,2796,2013,6919,9858,4161,9113,,,,,,,,
03/18/13 21:00,2593,1856,6869,9776,4114,8878,,,,,,,,
